Country,Indicator,Model,RMSE,Rank
Germany,Exports of goods and services (% of GDP),ARIMA,1.529586953615495,3
Germany,Exports of goods and services (% of GDP),Prophet,1.946099136301103,4
Germany,Exports of goods and services (% of GDP),LSTM,25.781860558399533,5
Austria,GDP per Capita (USD),ARIMA,3287.579765918115,1
Austria,GDP per Capita (USD),Prophet,3751.986496605241,2
Austria,GDP per Capita (USD),XGBoost,4525.19449355851,3
Austria,GDP per Capita (USD),Holt-Winters,4587.94998275118,4
Austria,GDP per Capita (USD),LSTM,48447.147644163306,5
Austria,GDP (USD),ARIMA,26135077793.664104,1
Austria,GDP (USD),Prophet,36383676745.15684,2
Austria,GDP (USD),Holt-Winters,45461323047.20188,3
Austria,GDP (USD),XGBoost,58477293526.66657,4
Austria,GDP (USD),LSTM,540599982213.45966,5
Austria,Inflation (CPI),ARIMA,1.8925952955147105,1
Austria,Inflation (CPI),XGBoost,1.9939613689064066,2
Austria,Inflation (CPI),LSTM,2.224833838375139,3
Austria,Inflation (CPI),Prophet,2.403661261643709,4
Austria,Inflation (CPI),Holt-Winters,2.485334331879083,5
Austria,Unemployment Rate (%),XGBoost,0.5607387676244098,1
Austria,Unemployment Rate (%),LSTM,0.5862454988571248,2
Austria,Unemployment Rate (%),ARIMA,0.6000873890718353,3
Austria,Unemployment Rate (%),Holt-Winters,0.6275094770549944,4
Austria,Unemployment Rate (%),Prophet,0.821468268374561,5
Austria,GDP growth (annual %),ARIMA,2.7423945214213283,1
Austria,GDP growth (annual %),Holt-Winters,2.7775353411467116,2
Austria,GDP growth (annual %),Prophet,2.8365776515880214,3
Austria,GDP growth (annual %),LSTM,2.966446827520954,4
Austria,GDP growth (annual %),XGBoost,3.52530143561957,5
Austria,Imports of goods and services (% of GDP),ARIMA,3.286455894792458,1
Austria,Imports of goods and services (% of GDP),Holt-Winters,3.4147242719603597,2
Austria,Imports of goods and services (% of GDP),Prophet,4.005966104332347,3
Austria,Imports of goods and services (% of GDP),XGBoost,4.087296420134701,4
Austria,Imports of goods and services (% of GDP),LSTM,6.517015785812515,5
Austria,Exports of goods and services (% of GDP),Prophet,2.1372041212633657,1
Austria,Exports of goods and services (% of GDP),ARIMA,2.5391474739231565,2
Austria,Exports of goods and services (% of GDP),XGBoost,3.0483400027144065,3
Austria,Exports of goods and services (% of GDP),Holt-Winters,3.059749089385497,4
Austria,Exports of goods and services (% of GDP),LSTM,7.516488695607449,5
France,GDP per Capita (USD),ARIMA,2479.98447226924,1
France,GDP per Capita (USD),Holt-Winters,2512.1112274913435,2
France,GDP per Capita (USD),XGBoost,3078.6151845130184,3
France,GDP per Capita (USD),Prophet,5395.713420835385,4
France,GDP per Capita (USD),LSTM,49786.57544884775,5
France,GDP (USD),ARIMA,171543705327.0983,1
France,GDP (USD),Holt-Winters,199120435968.03027,2
France,GDP (USD),XGBoost,208765516533.90903,3
France,GDP (USD),Prophet,235773958608.8589,4
France,GDP (USD),LSTM,2148008460585.1746,5
France,Inflation (CPI),XGBoost,0.9093354382992634,1
France,Inflation (CPI),ARIMA,1.4284923404437162,2
France,Inflation (CPI),LSTM,1.451664346144914,3
France,Inflation (CPI),Prophet,1.5429322440049356,4
France,Inflation (CPI),Holt-Winters,1.58210603769426,5
France,Unemployment Rate (%),ARIMA,0.4279454052897023,1
France,Unemployment Rate (%),Holt-Winters,0.4775615556806565,2
France,Unemployment Rate (%),Prophet,0.533662928306772,3
France,Unemployment Rate (%),XGBoost,0.8239227916490234,4
France,Unemployment Rate (%),LSTM,1.7909366503749382,5
France,GDP growth (annual %),ARIMA,2.9380271830946074,1
France,GDP growth (annual %),Prophet,2.957492737066369,2
France,GDP growth (annual %),Holt-Winters,2.968527138683265,3
France,GDP growth (annual %),LSTM,2.9892583759443974,4
France,GDP growth (annual %),XGBoost,3.3026501336644407,5
France,Imports of goods and services (% of GDP),Prophet,2.030097446394046,1
France,Imports of goods and services (% of GDP),Holt-Winters,2.4512020089636413,2
France,Imports of goods and services (% of GDP),ARIMA,2.5912145131249904,3
France,Imports of goods and services (% of GDP),XGBoost,4.38610599841891,4
France,Imports of goods and services (% of GDP),LSTM,6.537042164901353,5
France,Exports of goods and services (% of GDP),Prophet,2.0373542822287356,1
France,Exports of goods and services (% of GDP),ARIMA,2.379274072516675,2
France,Exports of goods and services (% of GDP),Holt-Winters,2.664020271703237,3
France,Exports of goods and services (% of GDP),XGBoost,3.526477026162115,4
France,Exports of goods and services (% of GDP),LSTM,4.01128069471168,5
Italy,GDP per Capita (USD),XGBoost,2411.3095153434456,1
Italy,GDP per Capita (USD),ARIMA,2655.15592504936,2
Italy,GDP per Capita (USD),Holt-Winters,2963.111150580071,3
Italy,GDP per Capita (USD),Prophet,7299.187314473609,4
Italy,GDP per Capita (USD),LSTM,12984.119390596952,5
Italy,GDP (USD),ARIMA,142167260843.90338,1
Italy,GDP (USD),XGBoost,151788030596.87027,2
Italy,GDP (USD),Holt-Winters,156365575156.81033,3
Italy,GDP (USD),Prophet,376987950017.3661,4
Italy,GDP (USD),LSTM,1131085284582.4504,5
Italy,Inflation (CPI),XGBoost,1.4074167861481408,1
Italy,Inflation (CPI),Holt-Winters,1.7296785025686554,2
Italy,Inflation (CPI),ARIMA,2.3026434534478883,3
Italy,Inflation (CPI),Prophet,2.5061382120832185,4
Italy,Inflation (CPI),LSTM,3.383487529255209,5
